,title,y,upload_date,view_count
1393,Track 3 | Python Data Engineering | Extract & Transform data through Kaggle API,,20200121,653
1394,How to download data files from Kaggle Notebooks | Kaggle,,20200115,10258
1395,Use bamboolib on Kaggle,,20200110,623
1396,"Eugene Khvedchenya | Kaggle, Computer Vision & Best Code Practises | Severstal Steel, 4th Pos Sol",,20200109,963
1397,BERT for Kaggle Competitions | Yuanhae Wu | Kaggle Days,,20200107,895
1398,Winning Kaggle Competitions with Deep Learning | Tao Shen | Kaggle Days,,20200107,2316
1399,Feature Engineering for Tabular Data | Zhifeng Gao | Kaggle Days,,20200107,1365
1400,Deep Learning Formulas for NLP Applications | Chenglong Chen | Kaggle,,20200107,782
1401,Journey of an Addicted Kaggler | by Michael Yeh | Kaggle Days Beijing,,20200107,1674
1402,Deep Learning for Time Series | Dimitry Larko | Kaggle Days,,20200106,6195
1403,Essential Techniques for Tabular Competitions | Kazuki Onodera | Kaggle,,20200106,1549
1404,Time Series 101 | Dmitry Larko | Kaggle Days,,20200106,1363
1405,How to use Kernels and Forums to Win Kaggle Competitions | by Jian Qiao | Kaggle,,20200106,1635
1406,Kaggle Competition Tutorial | Presented by Gabor Fodor | Kaggle,,20200106,871
1407,How to share research data on Kaggle,,20200102,2282
1408,ML for Optimization Problems | Qingchen Wang | Kaggle Days,,20191231,3918
1409,Solving NLP Problems with BERT | Yuanhao Wu | Kaggle,,20191230,6950
1410,Rachael's Farewell Stream | Kaggle,,20191227,7614
1411,5 ways to add data to your Kaggle Notebook | Kaggle,,20191219,8545
1412,Kaggle Live Coding: Trying out Kaggle Tasks (new!)  | Kaggle,,20191213,2768
1413,"Becoming The Youngest Kaggle Grandmaster | ML For Japanese Literature | ""Anokas"": Mikel Bober-Irizar",,20200209,2147
1414,Лекция и семинар по Kaggle (21.12.2019),,20200208,7729
1415,Как я взял золото на Kaggle: разбор задач // Бесплатный урок OTUS,,20200206,2533
1416,The Story of Kaggle & Kaggle's Evolution | Interview with the CEO of Kaggle: Anthony Goldbloom,,20200206,581
1417,Imputation Strategy (Japanese Language) | Yuji Hiramatsu (Maxwell) | Kaggle Days,,20200203,1239
1418,A Deepdive into AutoML Tables | Tin-Yun Ho & Da Huang | Kaggle Days,,20200203,2263
1419,How to encode categorical features for GBDT | Ryuji Sakata | Kaggle Days,,20200203,1223
1420,kaggle kala wahi bava,,20200203,6
1421,How to Become a Competition Master at Kaggle,,20200202,5803
1422,ML Project in Hindi | Kaggle Competition: House Price Prediction-Advance Regression Technique,,20200131,19545
1423,LANL Earthquake Prediction | Hideki Murata (currypurin) | Kaggle Days,,20200130,4245
1424,Essential techniques for tabular competition | Kazuki Onodera | Kaggle Days,,20200130,2237
1425,"Rohan Rao | Numbers, Data Science & Kaggle | ASHRAE - Great Energy Predictor 2nd Pos Sol",,20200130,2017
1426,Kuzushiji Reconnition Competition | Tarin Clanuwat | Kaggle Days,,20200127,972
1427,Kaggle Days Tokyo: Highlights | Kaggle Days,,20200126,2031
1428,How to Start a Kaggle Competition - for Beginners,,20200126,13022
1429,Kaggle Pixel Pro - Building Your Own AI Camera | Pavel Ostyakov | Kaggle Days,,20200123,929
1430,"Interview with Kaggle Legend: Gilberto Titericz | Giba, Former #1 | Data Science & Kaggle",,20200123,2172
1431,Transaction Fraud Detection using Machine Learning ❌Full Kaggle Project,,20200122,4036
1432,How to Use Utility Scripts on Kaggle | Kaggle,,20191024,3613
1433,Meet the Kaggle Grandmasters - #H2OWorld 2019 NYC,,20191023,2501
1434,Fall 2019 Kaggle Competition for Applications of Deep Learning (8.5),,20191021,812
1435,Basic Kaggle Machine Learning Tutorial,,20191017,433
1436,Kaggle Reading Group: EfficientNet | Kaggle,,20191016,6850
1437,How to Upload a Dataset to Kaggle | Kaggle,,20191009,17175
1438,Kaggle Live Coding: Making code modular | Kaggle,,20191004,1969
1439,How to Get Started with Kaggle’s Titanic Competition | Kaggle,,20190930,226652
1440,6 Steps for More Professional Data Science Code | Kaggle,,20190925,6489
1441,Kaggle Coffee Chat: David Ha | Kaggle,,20190924,3862
1442,Solving A Kaggle Data Science Project From Scratch,,20190923,10543
1443,Kaggle Live Coding: Automatically generating reports | Kaggle,,20190920,2519
1444,Kaggle Predicting Molecular Properties — Andrew Lukyanenko,,20190919,1935
1445,"Kaggle GrandMaster Rohan Rao on ""On-Kaggle Vs Off-Kaggle"" Data Science",,20190917,900
1446,Kaggle Competition- Predicting PIMA Diabetes Prediction using Machine Learning,,20190916,10888
1447,Kaggle SIIM-ACR Pneumothorax Challenge - 1st place solution - Anuar Aimoldin,,20190915,2295
1448,Kaggle Competition- Implement A DNA Classifier using NLP,,20190914,7973
1449,Kaggle Competition- Predict Stock Price Movement Based On News Headline using NLP,,20190913,30207
1450,L-04 Competitions in Kaggle -  المسابقات في كاجل,,20190911,2376
1451,Kaggle Competition- I Used Deep Learning Technique and did the Accuracy Increase? Part 3,,20190910,11188
1452,How to compete in Kaggle with automated machine learning,,20191013,101
1453,Kaggle Live Coding: Automating report generation | Kaggle,,20191011,2122
1454,Kaggle Competition - House Prices Regression Techniques(Hyperparameter Tuning)-Part 2,,20190909,28148
1455,L-01 What is Kaggle -  ما هو كاجل,,20190908,12546
1456,Kaggle Competition - House Prices: Advanced Regression Techniques Part1,,20190908,124181
1457,Kaggle Live Coding: Identifying the most important words in a cluster | Kaggle,,20190906,1875
1458,Kaggle Reading Group : An Open Source AutoML Benchmark | Kaggle,,20190814,2655
1459,How to Enter a Kaggle Competition (using Kernels) | Kaggle,,20190812,76510
1460,How to cook pseudo-labels | by Yauhen Babakhin | Kaggle Days Dubai | Kaggle,,20190806,2555
1461,Approaching (almost) Any Machine Learning Problem | by Abhishek Thakur | Kaggle Days Dubai | Kaggle,,20190806,27695
1462,Building the K-fold cross validation strategy | by Dmytro Poplavskiy | Kaggle Days Dubai | Kaggle,,20190806,1381
1463,Gold is easy: Kaggle tips and tricks | by Chahhou Mohamed | Kaggle Days Dubai | Kaggle,,20190806,7843
1464,Kaggle Etiquette | Kaggle,,20190805,13185
1465,Downloading Kaggle datasets using Kaggle API Keys in Jupyter Notebook,,20190803,9236
1466,Kaggle Live Coding: Hierarchical Document Clustering | Kaggle,,20190802,4039
1467,Kaggle Coffee Chat: Alex Hanna | Kaggle,,20190801,902
1468,#kaggle #DataScience Machine Learning MicroCourse Part 8 on Kaggle,,20190730,405
1469,Kaggle Lingo | Kaggle,,20190729,18284
1470,Kaggle Datasets Download in Hindi | Data Cleaning Tutorial Part-03 | ML Tutorial #01.05.03,,20190727,11385
1471,#kaggle #DataScience Machine Learning MicroCourse Part 7 on Kaggle,,20190726,746
1472,Kaggle Live Coding: Document Clustering | Kaggle,,20190726,3298
1473,Desafio de dados com prêmio de CEM MIL DÓLARES no Kaggle | Handshake #2,,20190724,1988
1474,Aula #1 - Resolva o Titanic Como um Campeão do Kaggle,,20190723,24752
1475,Sergey Shilin: How to win a gold medal on Kaggle,,20190720,823
1476,Kaggle Live Coding: Document Embedding | Kaggle,,20190719,2663
1477,SQL Summer Camp: Joining Data | Kaggle,,20190718,3010
1478,KNIME tutorial: Random Forest model for Kaggle Titanic (part 2),,20190717,5671
1479,"SQL Summer Camp: Order By, Extract and Dates | Kaggle",,20190716,3540
1480,KNIME tutorial: Kaggle Titanic Machine Learning data prep and cleaning,,20190716,8593
1481,Kaggle Live Coding: Word Embeddings | Kaggle,,20190712,2922
1482,Diabetes Prediction using Machine Learning from Kaggle,,20190712,44206
1483,Interview with Abhishek Thakur | World's First Triple Grandmaster | Kaggle,,20190710,68795
1484,Kaggle Reading Group: XLNet (Part 2) | Kaggle,,20190710,1467
1485,House price prediction kaggle competition dataset( Bangla tutorial),,20190709,1010
1486,Introduction to Kaggle (8.1),,20190708,2597
1487,What does Kaggle mean to you? | Grandmaster Interviews | Kaggle Days,,20190702,1643
1488,Kaggle Live-Coding: Setting Up NLP Pipeline | Kaggle,,20190628,3745
1489,"SQL Summer Camp: Select, From and Where| Kaggle",,20190626,7831
1490,SQL Summer Camp: Getting started with SQL | Kaggle,,20190625,29573
1491,Credit Card Fraud Detection using Machine Learning from Kaggle,,20190625,78365
1492,Data Science - The Beginners Guide to Kaggle | ZaranTech,,20190624,4994
1493,Kaggle Live Coding: Evaluating clusters (text data) | Kaggle,,20190621,1907
1494,Kaggle Reading Group: Universal Sentence Encoder (Part 2) | Kaggle,,20190619,1503
1495,"Westpac IQ Interview: Anthony Goldbloom, CEO Kaggle",,20190617,339
1496,Kaggle Live Coding: Brown Clustering | Kaggle,,20190614,2498
1497,How to submit your predictions on kaggle?,,20190613,8863
1498,Kaggle Live Coding : Visualizing Clusters | Kaggle,,20190816,2874
1499,Real Stories from Career Switchers | CareerCon 2019 | Kaggle,,20190815,1489
1500,Behind the Scenes Look at Data Science Interviews | CareerCon 2019 | Kaggle,,20190815,1209
1501,How Data Scientists Can Build an Online Brand | CareerCon 2019| Kaggle,,20190815,1083
1502,Panel: Data Scientists with Different Learning Backgrounds | CareerCon 2019 | Kaggle,,20190815,572
1503,Kaggle Freesound Audio Tagging 2019 — Ilya Larchenko,,20190815,1002
1504,Kaggle Reading Group : An Open Source AutoML Benchmark | Kaggle,,20190814,2655
1505,How to Enter a Kaggle Competition (using Kernels) | Kaggle,,20190812,76510
1506,Kaggle Meetup: Freesound Audio Tagging 2019,,20190810,499
1507,How to cook pseudo-labels | by Yauhen Babakhin | Kaggle Days Dubai | Kaggle,,20190806,2555
1508,Approaching (almost) Any Machine Learning Problem | by Abhishek Thakur | Kaggle Days Dubai | Kaggle,,20190806,27695
1509,Building the K-fold cross validation strategy | by Dmytro Poplavskiy | Kaggle Days Dubai | Kaggle,,20190806,1381
1510,Gold is easy: Kaggle tips and tricks | by Chahhou Mohamed | Kaggle Days Dubai | Kaggle,,20190806,7843
1511,Kaggle Etiquette | Kaggle,,20190805,13188
1512,Downloading Kaggle datasets using Kaggle API Keys in Jupyter Notebook,,20190803,9236
1513,Kaggle Live Coding: Hierarchical Document Clustering | Kaggle,,20190802,4039
1514,Kaggle Coffee Chat: Alex Hanna | Kaggle,,20190801,902
1515,#kaggle #DataScience Machine Learning MicroCourse Part 8 on Kaggle,,20190730,405
1516,Kaggle Lingo | Kaggle,,20190729,18284
1517,Kaggle Datasets Download in Hindi | Data Cleaning Tutorial Part-03 | ML Tutorial #01.05.03,,20190727,11385
1518,Pawel Jankiewicz | Kaggle Grandmaster Interviews | Kaggle Days,,20190613,1049
1519,Pavel Pleskov | Kaggle Grandmaster Interview | Kaggle Days,,20190613,8815
1520,What's Kaggle?,,20190613,171439
1521,Michael Kim (mikeskim) | Kaggle Grandmaster Interview | Kaggle Days,,20190613,584
1522,Carlos Huertas (NxGTR) | Kaggle Grandmaster Interview | Kaggle Days,,20190612,866
1523,Kaggle Reading Group: Universal Sentence Encoder | Kaggle,,20190612,3817
1524,Machine Learning MicroCourse Part 2 on Kaggle #kaggle,,20190608,165
1525,Getting Started with SQL on Kaggle Practice #Kaggle,,20190605,615
1526,Masterclass session with David Odaibo PhD - An award-winning Kaggle expert,,20190601,6068
1527,Kaggle Live-Coding: Comparing unsupervised classification methods for text | Kaggle,,20190531,3301
1528,Google Colab setup and Download dataset from kaggle Bangla Tutorial,,20190529,2465
1529,Kaggle Reading Group: Generating Long Sequences with Sparse Transformers (Part 2) | Kaggle,,20190529,821
1530,Kaggle Meetup: Santander Customer Transaction Prediction,,20190526,1394
1531,Experience Kaggle Days | Paris Edition January 2019 | Kaggle Days by LogicAI + Kaggle,,20190525,786
1532,Kaggle Live-Coding: Scoping & Starting an NLP Project | Kaggle,,20190524,7480
1533,NCAA March Madness Workshop | led by Darius Darius Barušauskas | Kaggle Days Paris,,20190523,572
1534,(Ukr) Kaggle: Toxic Comment Classification Challenge by Alexander Zarichkovyi & Eugene Terpil  @ML#3,,20190523,339
1535,Lessons Learned from the Kaggle Community | by Anthony Goldbloom CEO | Kaggle Days Warsaw,,20190520,294
1536,Chatbots Revisted | by Abhishek Thakur | Kaggle Days Warsaw,,20190520,935
1537,ML for Consumer Debt Collection | by Qingchen Wang | Kaggle Days Warsaw,,20190520,1827
1538,First ML Problem for beginner | ML Hands on | Titanic Problem from Kaggle,,20190403,737
1539,Tuning Model Hyper-Parameters for XGBoost and Kaggle,,20190325,10824
1540,Kaggle Days,,20190320,574
1541,Santander Customer Transaction Prediction Kaggle,,20190319,2414
1542,"Kaggle Coffee Chat: Wendy Kan, Kaggle Data Scientist | Kaggle",,20190318,1039
1543,Creating Machine Learning Ensembles for Kaggle Competitions,,20190311,3544
1544,Kaggle Live-Coding: Efficiently find overlaps between test & train data | Kaggle,,20190308,1160
1545,Kaggle Live-Coding: Code Reviews! | Kaggle,,20190301,1072
1546,Kaggle Top 10%: Training Models for Ensembles,,20190225,3124
1547,Data Analysis on a Kaggle's Dataset,,20190224,66466
1548,Kaggle Meetup: Using News to Predict Stock Movements,,20190221,2086
1549,Kaggle Reading Group: Language Models are Unsupervised Multitask Learners (GPT-2) | Kaggle,,20190220,2752
1550,Kaggle Earthquake Prediction Challenge,,20190218,63530
1551,Kaggle Meetup: Human Protein Atlas,,20190208,840
1552,"Dmitry Larko, H2O.ai - Kaggle Airbus Ship Detection Challenge - H2O World San Francisco",,20190206,1884
1553,Kaggle Reading Group: Bidirectional Encoder Representations from Transformers (aka BERT) (Part 3),,20190206,1770
1554,Kaggle Coffee Chat: Walter Reade (@Inversion) | Kaggle,,20190205,1234
1555,【超入門者向け】まずはサブミットしてみる (Kaggleのチュートリアル第２版３章徹底解説),,20190205,1189
1556,Types of Kaggle Competitions,,20190204,3024
1557,【超入門者向け】Kaggleのチュートリアル第２版１章から２章を徹底解説,,20190204,4831
1558,How to participate in Kaggle Competitions & deal with Kaggle Kernels (Oxford 102 Flowers Pytorch),,20190130,2371
1559,"Getting Started with Automated Data Pipelines, Day 2: Validation and URLs | Kaggle",,20190130,5448
1560,"Getting Started with Automated Data Pipelines, Day 1: Versioning and GitHub | Kaggle",,20190129,9511
1561,Kaggle Winner Gradient Boosting Explained in 2 Minutes,,20190127,5405
1562,How to use Kaggle Kernel for Kaggle Contests?,,20190122,3568
1563,Python Toolkit that Used for Two Kaggle Top 10% Leaderboard Finishes,,20190114,8164
1564,Kaggle Reading Group: Bidirectional Encoder Representations from Transformers (aka BERT) | Kaggle,,20190109,8945
1565,Kaggle: How to Place in the Top 10% (part 1),,20190107,44515
